protocol,latency,hops,oob_interaction,correct
oob-s/s,238.592,5,2,1
oob-s/s,358.131,4,2,1
oob-s/s,259.697,5,2,1
oob-s/s,342.645,4,2,1
oob-s/s,229.449,5,2,1
oob-s/s,260.725,4,2,1
oob-s/s,481.771,7,2,1
oob-s/s,188.87,6,2,1
oob-s/s,309.028,3,2,1
oob-s/s,237.411,7,2,1
oob-s/s,194.686,5,2,1
oob-s/s,238.238,7,2,1
oob-s/s,154.096,3,2,1
oob-s/s,179.574,4,2,1
oob-s/s,172.22,6,2,1
oob-s/s,173.346,5,2,1
oob-s/s,228.839,6,2,1
oob-s/s,293.715,5,2,1
oob-s/s,264.63,7,2,1
oob-s/s,316.388,6,2,1
oob-s/s,204.195,7,2,1
oob-s/s,275.899,5,2,1
oob-s/s,297.74,4,2,1
oob-s/s,280.937,7,2,1
oob-s/s,282.624,4,2,1
oob-s/s,315.47,4,2,1
oob-s/s,281.371,4,2,1
oob-s/s,360.789,7,2,1
oob-s/s,241.0,4,2,1
oob-s/s,235.906,4,2,1
oob-s/s,269.479,7,2,1
oob-s/s,367.591,4,2,1
oob-s/s,260.647,7,2,1
oob-s/s,245.274,3,2,1
oob-s/s,157.026,3,2,1
oob-s/s,359.635,2,2,1
oob-s/s,195.991,4,2,1
oob-s/s,331.468,4,2,1
oob-s/s,275.609,4,2,1
oob-s/s,155.769,3,2,1
oob-s/s,331.049,3,2,1
oob-s/s,135.266,3,2,1
oob-s/s,283.878,5,2,1
oob-s/s,179.88,3,2,1
oob-s/s,301.509,4,2,1
oob-s/s,285.964,4,2,1
oob-s/s,267.685,4,2,1
oob-s/s,322.681,4,2,1
oob-s/s,270.043,4,2,1
oob-s/s,127.189,4,2,1
oob-s/s,404.799,4,2,1
oob-s/s,228.08,4,2,1
oob-s/s,349.246,3,2,1
oob-s/s,193.343,2,2,1
oob-s/s,179.53,3,2,1
oob-s/s,199.381,3,2,1
oob-s/s,114.255,4,2,1
oob-s/s,331.934,3,2,1
oob-s/s,364.862,4,2,1
oob-s/s,148.484,5,2,1
oob-s/s,323.455,3,2,1
oob-s/s,230.86,5,2,1
oob-s/s,398.476,3,2,1
oob-s/s,334.201,6,2,1
oob-s/s,137.052,3,2,1
oob-s/s,223.799,3,2,1
oob-s/s,162.424,4,2,1
oob-s/s,155.968,4,2,1
oob-s/s,244.823,4,2,1
oob-s/s,307.687,4,2,1
oob-s/s,264.244,5,2,1
oob-s/s,361.975,3,2,1
oob-s/s,192.59,3,2,1
oob-s/s,171.626,6,2,1
oob-s/s,362.872,3,2,1
oob-s/s,303.205,5,2,1
oob-s/s,325.284,3,2,1
oob-s/s,182.277,4,2,1
oob-s/s,221.846,4,2,1
oob-s/s,257.662,4,2,1
oob-s/s,211.957,4,2,1
oob-s/s,211.71,4,2,1
oob-s/s,297.239,4,2,1
oob-s/s,285.154,4,2,1
oob-s/s,339.736,4,2,1
oob-s/s,236.728,3,2,1
oob-s/s,228.676,3,2,1
oob-s/s,134.419,3,2,1
oob-s/s,232.25,4,2,1
oob-s/s,330.859,3,2,1
oob-s/s,192.44,4,2,1
oob-s/s,268.114,5,2,1
oob-s/s,254.756,3,2,1
oob-s/s,219.906,6,2,1
oob-s/s,199.096,4,2,1
oob-s/s,198.81,4,2,1
oob-s/s,147.06,7,2,1
oob-s/s,201.381,6,2,1
oob-s/s,291.024,2,2,1
oob-s/s,188.117,3,2,1
oob-s/s,248.918,3,2,1
oob-s/s,263.768,3,2,1
oob-s/s,251.234,4,2,1
oob-s/s,137.297,4,2,1
oob-s/s,210.928,4,2,1
oob-s/s,187.359,5,2,1
oob-s/s,310.279,6,2,1
oob-s/s,279.82,5,2,1
oob-s/s,238.619,5,2,1
oob-s/s,258.886,7,2,1
oob-s/s,296.965,5,2,1
oob-s/s,290.298,6,2,1
oob-s/s,301.935,8,2,1
oob-s/s,256.873,4,2,1
oob-s/s,200.941,5,2,1
oob-s/s,283.073,4,2,1
oob-s/s,147.809,4,2,1
oob-s/s,182.738,5,2,1
oob-s/s,243.865,7,2,1
oob-s/s,268.378,4,2,1
oob-s/s,230.87,5,2,1
oob-s/s,288.407,6,2,1
oob-s/s,315.823,6,2,1
oob-s/s,151.389,6,2,1
oob-s/s,309.917,4,2,1
oob-s/s,176.579,4,2,1
oob-s/s,194.182,4,2,1
oob-s/s,331.057,5,2,1
oob-s/s,269.572,6,2,1
oob-s/s,241.497,3,2,1
oob-s/s,367.855,4,2,1
oob-s/s,179.408,7,2,1
oob-s/s,199.126,6,2,1
oob-s/s,281.145,3,2,1
oob-s/s,135.027,3,2,1
oob-s/s,286.705,5,2,1
oob-s/s,304.597,5,2,1
oob-s/s,253.542,3,2,1
oob-s/s,305.775,4,2,1
oob-s/s,343.416,5,2,1
oob-s/s,140.035,5,2,1
oob-s/s,290.026,5,2,1
oob-s/s,265.442,5,2,1
oob-s/s,291.811,5,2,1
oob-s/s,250.39,5,2,1
oob-s/s,283.55,3,2,1
oob-s/s,272.558,5,2,1
oob-s/s,202.355,4,2,1
oob-s/s,201.799,6,2,1
oob-s/s,223.262,5,2,1
oob-s/s,331.405,3,2,1
oob-s/s,310.216,4,2,1
oob-s/s,262.51,6,2,1
oob-s/s,253.789,5,2,1
oob-s/s,254.569,5,2,1
oob-s/s,211.535,4,2,1
oob-s/s,235.16,5,2,1
oob-s/s,162.664,3,2,1
oob-s/s,384.124,2,2,1
oob-s/s,339.337,3,2,1
oob-s/s,179.194,2,2,1
oob-s/s,200.33,4,2,1
oob-s/s,152.69,5,2,1
oob-s/s,309.663,6,2,1
oob-s/s,247.475,3,2,1
oob-s/s,148.46,8,2,1
oob-s/s,193.782,6,2,1
oob-s/s,273.598,5,2,1
oob-s/s,186.914,3,2,1
oob-s/s,179.363,2,2,1
oob-s/s,369.914,6,2,1
oob-s/s,276.159,4,2,1
oob-s/s,160.684,2,2,1
oob-s/s,225.335,3,2,1
oob-s/s,248.297,5,2,1
oob-s/s,149.258,3,2,1
oob-s/s,178.182,5,2,1
oob-s/s,270.273,8,2,1
oob-s/s,321.041,7,2,1
oob-s/s,128.803,4,2,1
oob-s/s,293.211,8,2,1
oob-s/s,303.392,6,2,1
oob-s/s,388.047,4,2,1
oob-s/s,270.839,8,2,1
oob-s/s,197.304,4,2,1
oob-s/s,283.714,5,2,1
oob-s/s,344.811,7,2,1
oob-s/s,330.106,3,2,1
oob-s/s,289.592,4,2,1
oob-s/s,166.837,3,2,1
